,ds,y,yhat1,residual1,trend,season_weekly
77,2022-02-18,851.3359375,851.025146484375,-0.310791015625,848.6743774414062,2.350770950317383
78,2022-02-19,851.353515625,859.28564453125,7.93212890625,852.7918701171875,6.493770599365234
79,2022-02-20,843.8221435546875,856.2994384765625,12.477294921875,856.9093627929688,-0.6099398732185364
80,2022-02-21,862.4224243164062,854.6304931640625,-7.79193115234375,861.02685546875,-6.39640998840332
81,2022-02-22,864.3768920898438,865.9515380859375,1.57464599609375,865.1443481445312,0.807175874710083
82,2022-02-23,866.235595703125,863.9075927734375,-2.3280029296875,869.2618408203125,-5.35426664352417
83,2022-02-24,869.4439697265625,876.0881958007812,6.64422607421875,873.3793334960938,2.7088992595672607
84,2022-02-25,871.7628784179688,879.8475952148438,8.084716796875,877.496826171875,2.350770950317383
85,2022-02-26,872.2672119140625,888.1080322265625,15.8408203125,881.6142578125,6.493770599365234
86,2022-02-27,873.1331176757812,885.121826171875,11.98870849609375,885.7317504882812,-0.6099398732185364
87,2022-02-28,878.4963989257812,883.452880859375,4.95648193359375,889.8492431640625,-6.39640998840332
88,2022-03-01,1009.0012817382812,894.77392578125,-114.22735595703125,893.9667358398438,0.807175874710083
89,2022-03-02,896.9501953125,892.72998046875,-4.22021484375,898.084228515625,-5.35426664352417
90,2022-03-03,903.695556640625,904.91064453125,1.215087890625,902.2017211914062,2.7088992595672607
91,2022-03-04,915.429931640625,908.9666137695312,-6.46331787109375,906.6158447265625,2.350770950317383
92,2022-03-05,967.8050537109376,918.0858764648438,-49.719177246093864,911.5921020507812,6.493770599365234
93,2022-03-06,893.2628784179688,915.9584350585938,22.695556640625,916.568359375,-0.6099398732185364
94,2022-03-07,893.2761840820312,915.1482543945312,21.8720703125,921.544677734375,-6.39640998840332
95,2022-03-08,893.3577270507812,927.328125,33.97039794921875,926.5209350585938,0.807175874710083
96,2022-03-09,893.4381103515625,926.1429443359375,32.704833984375,931.4971923828125,-5.35426664352417
